#,Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta),Servo_Angle,Projected_Apogee,Error_Apogee
851,29.6120,APOGEE,1173.5179,6.8254,-9.8459,-2.0006,7.0200,-9.1100,-2.9300,5.0900,0.2200,-5.2200,322.0625,11.3750,76.1875,2.0500,-9.3300,2.1900,-19.0677,-48.9504,1173.2991,11.3750,24.7648,1444.4208,42.4208
852,29.6483,APOGEE,1172.3304,7.8845,-9.4928,-3.5696,8.0000,-8.6300,-3.8900,5.6400,0.6800,-5.8100,320.5000,13.9375,78.3750,2.3600,-9.3200,1.9100,-19.1887,-49.1372,1172.0278,13.9375,24.7648,1444.4208,42.4208
853,29.6835,APOGEE,1171.3929,7.9238,-8.5122,-4.1972,7.7300,-7.6900,-4.0700,5.1600,1.6200,-5.7300,319.0000,15.1875,79.8125,2.5600,-9.3100,1.6600,-18.6288,-49.1192,1170.9850,15.1875,24.7648,1444.4208,42.4208
854,29.7171,APOGEE,1169.7678,6.9039,-7.8845,-4.2757,6.2700,-7.0700,-3.2500,3.6900,1.8000,-6.2700,315.6875,16.0625,81.3750,2.7100,-9.3100,1.4000,-18.0271,-49.4673,1169.6040,16.0625,24.7648,1444.4208,42.4208
855,29.7523,APOGEE,1167.5803,6.5116,-8.2376,-5.0602,5.2400,-6.6600,-4.0300,2.4800,2.6600,-5.3000,313.0625,16.2500,82.1875,2.7500,-9.3200,1.2300,-18.0156,-50.2668,1167.6804,16.2500,24.7648,1444.4208,42.4208
856,29.7885,APOGEE,1167.7053,7.2569,-8.6691,-5.9624,6.9000,-7.7400,-5.2200,4.1600,1.8900,-6.0100,309.1875,16.1250,82.7500,2.7300,-9.3400,1.1800,-18.2776,-49.7684,1167.0213,16.1250,24.7648,1444.4208,42.4208
857,29.8217,APOGEE,1164.1428,8.0415,-8.6691,-5.7663,7.4900,-7.4200,-4.6700,4.8400,1.9300,-5.8700,305.7500,15.6875,82.6875,2.6500,-9.3600,1.1900,-18.3781,-51.1022,1164.5922,15.6875,24.7648,1444.4208,42.4208
858,29.8546,APOGEE,1165.2053,7.5707,-8.1199,-5.8448,6.3500,-7.5600,-4.8300,3.8100,1.8100,-6.1100,301.0000,14.6250,81.9375,2.4800,-9.3900,1.3200,-18.0766,-50.3545,1164.3525,14.6250,24.7648,1444.4208,42.4208
859,29.8905,APOGEE,1164.0803,5.4525,-8.5514,-5.4917,4.8200,-7.1100,-4.4500,3.8100,1.8100,-6.1100,297.1875,13.6875,80.9375,2.3200,-9.4000,1.5000,-18.2282,-50.0596,1163.5095,13.6875,24.7648,1444.4208,42.4208
860,29.9229,APOGEE,1162.1427,4.3934,-7.0608,-4.3934,4.4600,-6.3200,-3.7200,2.3100,3.0800,-5.4600,293.3750,12.6250,79.5000,2.1500,-9.4000,1.7400,-17.3650,-50.4778,1162.0449,12.6250,24.7648,1444.4208,42.4208
861,29.9562,APOGEE,1163.3928,4.9033,-7.3746,-2.9812,5.0500,-6.8800,-2.3900,3.0900,2.5000,-4.4300,288.2500,11.1875,77.0625,1.9000,-9.3700,2.1400,-17.2289,-49.2717,1162.2684,11.1875,24.7648,1444.4208,42.4208
862,29.9924,APOGEE,1160.9552,6.5901,-9.8459,-1.3729,6.1600,-8.7300,-0.2300,4.4500,0.5900,-2.7300,284.3750,10.0000,74.9375,1.7000,-9.3200,2.5000,-18.7046,-49.6289,1160.7772,10.0000,24.7648,1444.4208,42.4208
863,30.0281,APOGEE,1161.2052,6.0409,-9.2967,0.1961,5.0200,-7.7700,1.6400,3.5200,1.4700,-1.2400,280.4375,8.7500,72.6250,1.4200,-9.2200,3.0100,-18.9286,-48.9239,1160.3901,8.7500,24.7648,1444.4208,42.4208
864,30.0613,APOGEE,1161.0177,3.0989,-6.7077,2.8243,2.3600,-5.7300,3.8100,1.1400,3.3700,0.4000,275.3750,7.1250,69.4375,1.2100,-9.1100,3.4100,-17.4141,-48.1682,1160.1820,7.1250,24.7648,1444.4208,42.4208
865,30.0979,APOGEE,1162.3927,1.8044,-7.4531,3.9619,1.3600,-6.7000,5.1600,-0.0500,3.6700,0.9200,270.6250,5.6250,66.2500,0.9600,-8.9300,3.9200,-17.2960,-46.3114,1160.9245,5.6250,24.7648,1444.4208,42.4208
866,30.1337,APOGEE,1161.5177,1.2945,-8.1984,6.0409,0.7100,-7.3700,6.2400,-0.0900,1.4100,1.9600,267.2500,4.7500,64.0000,0.8100,-8.7800,4.2800,-17.7118,-45.5247,1160.6843,4.7500,24.7648,1444.4208,42.4208
867,30.1671,APOGEE,1162.7677,1.2945,-8.8652,7.8845,0.4500,-7.7500,8.5600,-0.2200,0.8700,3.9500,263.1250,3.7500,61.1875,0.6400,-8.5700,4.7000,-18.2825,-43.9596,1161.4325,3.7500,24.7648,1444.4208,42.4208
868,30.2038,APOGEE,1159.0177,0.3530,-7.9630,7.2961,0.2700,-7.4800,8.2000,-0.2700,0.9400,3.2200,260.3750,3.1875,59.3750,0.5400,-8.4300,4.9700,-17.9435,-45.1170,1159.3085,3.1875,24.7648,1444.4208,42.4208
869,30.2399,APOGEE,1158.0177,0.0785,-8.4337,7.8845,-0.0600,-7.9700,7.8600,-0.5400,0.3100,2.6400,256.8125,2.6250,57.3125,0.4500,-8.2400,5.2800,-18.1048,-45.5489,1157.8889,2.6250,24.7648,1444.4208,42.4208
870,30.2737,APOGEE,1157.9552,0.5099,-8.3553,6.3939,0.5600,-8.4600,7.9500,0.1500,-0.3300,2.4800,254.1875,2.3125,56.0000,0.4000,-8.1200,5.4700,-18.1178,-45.1856,1157.3584,2.3125,24.7648,1444.4208,42.4208
871,30.3074,APOGEE,1157.1427,0.7061,-9.0613,7.6884,0.5600,-8.4600,7.9500,-0.8300,-0.3400,2.9700,251.9375,2.0625,54.8125,0.3500,-7.9700,5.6800,-18.5591,-45.0220,1156.6557,2.0625,24.7648,1444.4208,42.4208
872,30.3425,APOGEE,1157.2677,-0.2354,-8.7083,8.1591,-1.1500,-7.6400,8.7400,-0.9900,0.0200,2.7900,248.7500,1.8750,53.5625,0.3200,-7.8900,5.8100,-18.5094,-44.3361,1156.4542,1.8750,24.7648,1444.4208,42.4208
873,30.3759,APOGEE,1158.2052,0.1177,-8.7083,8.6299,-0.0200,-7.3100,7.1900,-0.3200,0.5000,1.2800,246.3750,1.7500,52.8750,0.3000,-7.8100,5.9000,-18.4903,-43.0313,1157.0065,1.7500,24.7648,1444.4208,42.4208
874,30.4091,APOGEE,1157.4552,-0.6669,-9.0613,8.5122,0.1600,-7.9000,7.0200,-0.1100,-0.1400,1.0400,243.3125,1.5625,52.1875,0.2700,-7.7400,6.0000,-18.7013,-42.5416,1156.7567,1.5625,24.7648,1444.4208,42.4208
875,30.4451,APOGEE,1159.1427,-0.5099,-8.6691,7.6492,-1.2300,-7.3700,8.0200,-1.4800,0.3200,1.9600,241.1875,1.4375,51.8125,0.2400,-7.7000,6.0500,-18.5392,-40.7961,1157.6933,1.4375,24.7648,1444.4208,42.4208
876,30.4798,APOGEE,1155.5176,-0.2746,-8.9437,7.8845,-0.7800,-8.2000,8.5400,-1.0000,-0.5100,2.4600,239.0000,1.2500,51.5625,0.2100,-7.6800,6.0900,-18.6477,-41.8989,1155.7939,1.2500,24.7648,1444.4208,42.4208
877,30.5129,APOGEE,1156.2051,0.8630,-9.1398,7.9630,-0.0500,-8.1100,8.3300,0.0200,-1.2200,2.6300,236.2500,1.0000,51.5625,0.1700,-7.6800,6.0800,-18.8100,-41.4483,1155.5364,1.0000,24.7648,1444.4208,42.4208
878,30.5487,APOGEE,1154.8926,1.4122,-9.6497,8.9437,0.3200,-8.5900,9.3900,0.2100,-0.8800,3.3300,234.0625,0.6250,51.7500,0.0700,-7.7100,6.0400,-19.1872,-41.6058,1154.5782,0.6250,24.7648,1444.4208,42.4208
879,30.5845,APOGEE,1152.8301,1.0199,-10.6304,10.0028,0.3200,-8.5900,9.3900,0.5100,-1.2500,3.4200,231.1875,-0.1250,52.3750,-0.0200,-7.7600,-321.7000,-19.9375,-42.4620,1152.9207,-0.1250,24.7648,1444.4208,42.4208
880,30.6174,APOGEE,1151.5176,0.3530,-8.9044,7.2177,-0.7100,-7.9700,7.8800,-0.5400,-0.1400,1.9800,228.6875,-0.9375,53.0000,-0.1600,-7.8300,5.8900,-19.1574,-43.0992,1151.5160,-0.9375,24.7648,1444.4208,42.4208
881,30.6537,APOGEE,1149.2675,-0.7845,-8.2768,6.7470,-1.8800,-7.9300,7.5300,-1.4700,0.5400,1.0900,225.4375,-2.1875,54.0000,-0.3700,-7.9200,5.7500,-18.4716,-44.1964,1149.5151,-2.1875,24.7648,1444.4208,42.4208
882,30.6893,APOGEE,1148.2675,-1.2945,-7.0216,5.1779,-1.4900,-6.9200,6.5500,-0.9400,1.0800,0.9100,222.8750,-3.1875,54.8125,-0.5500,-8.0000,5.6300,-17.4338,-44.6222,1148.1434,-3.1875,24.7648,1444.4208,42.4208
883,30.7224,APOGEE,1146.3925,-1.7260,-7.1785,5.0602,-2.8800,-7.4900,5.7800,-2.2300,1.1100,0.0700,219.2500,-4.6250,55.9375,-0.7900,-8.1000,5.4600,-17.1344,-45.3505,1146.4903,-4.6250,24.7648,1444.4208,42.4208
884,30.7580,APOGEE,1144.3300,-2.7066,-8.3945,5.6094,324.2100,-6.6100,4.5900,-2.4800,1.5500,-0.7300,216.6875,-5.7500,56.8125,-0.9800,-8.1700,5.3300,-17.7716,-46.3017,1144.5272,-5.7500,24.7648,1444.4208,42.4208
885,30.7941,APOGEE,1143.2674,-3.5696,-8.7475,5.2956,-3.5800,-6.3700,4.5800,-2.4200,1.8600,-0.6100,213.0000,-7.1250,58.0625,-1.2200,-8.2500,5.1400,-18.2331,-46.6892,1143.1114,-7.1250,24.7648,1444.4208,42.4208
886,30.8272,APOGEE,1140.9549,-3.2950,-7.4138,3.6481,-3.3200,-6.8500,3.5200,-1.9300,1.4600,-1.4700,210.2500,-8.1250,58.9375,-1.3800,-8.3200,-0.0600,-17.5852,-47.6375,1141.1772,-8.1250,24.7648,1444.4208,42.4208
887,30.8610,APOGEE,1138.1424,-2.5105,-7.2569,2.8243,-2.8800,-7.1400,3.6900,-1.3400,1.2200,-1.1600,206.5625,-9.3125,60.1250,-1.5900,-8.3900,4.8100,-17.2408,-49.0651,1138.6655,-9.3125,24.7648,1444.4208,42.4208
888,30.8972,APOGEE,1136.5798,-2.7459,-6.5901,1.2160,-2.9200,-6.5300,2.8700,-1.6700,1.6000,-1.3300,203.9375,-10.2500,60.9375,-1.7400,-8.4300,4.6700,-16.6971,-49.8622,1136.6899,-10.2500,24.7648,1444.4208,42.4208
889,30.9312,APOGEE,1136.5798,-3.6088,-7.0216,1.7652,-4.4100,-6.8100,2.0200,-2.5200,1.6600,-2.5200,201.1250,-11.1250,61.6875,-1.8900,-8.4700,4.5500,-16.7558,-49.4677,1135.9908,-11.1250,24.7648,1444.4208,42.4208
890,30.9643,APOGEE,1136.2673,-4.1188,-7.1000,1.7260,-4.4600,-7.1000,1.7900,-2.3400,1.7100,-2.6200,201.1250,-11.1250,61.6875,-2.0600,-8.5100,4.4100,-16.8266,-48.8895,1135.5560,-11.1250,24.7648,1444.4208,42.4208
891,30.9985,APOGEE,1135.9548,-3.8442,-7.6492,0.9022,-4.3500,-7.2300,1.3800,-2.1700,1.3000,-2.9300,194.6875,-12.8125,63.1250,-2.1700,-8.5300,4.3100,-17.1931,-48.2302,1135.1857,-12.8125,24.7648,1444.4208,42.4208
892,31.0336,APOGEE,1134.4548,-4.1972,-9.1790,1.8044,-4.6800,-8.8100,1.2700,-2.4100,-0.2600,-2.9500,192.0625,-13.3750,63.6250,-2.3000,-8.5500,4.2100,-18.2787,-48.2636,1134.0956,-13.3750,24.7648,1444.4208,42.4208
893,31.0672,APOGEE,1134.2048,-5.7271,-10.2381,1.5298,-5.6700,319.0600,1.0900,-3.2500,0.0000,-2.8800,188.5000,-13.9375,64.1250,-2.3600,-8.5600,4.1500,-19.3478,-47.8585,1133.5611,-13.9375,24.7648,1444.4208,42.4208
894,31.1028,APOGEE,1130.7048,-5.4133,-8.7475,0.4707,-5.1700,-7.6700,0.3600,-2.7700,0.9000,-3.7400,188.5000,-13.9375,64.1250,-2.4000,-8.5700,4.1000,-18.8353,-49.2379,1131.1255,-13.9375,24.7648,1444.4208,42.4208
895,31.1384,APOGEE,1131.5798,-5.4525,-8.4729,0.1961,-6.3100,-8.1200,0.0900,-4.2100,0.0300,-4.5300,182.9375,-14.1250,64.5000,-2.3900,-8.5800,4.0900,-18.4694,-48.5231,1130.7619,-14.1250,24.7648,1444.4208,42.4208
896,31.1719,APOGEE,1131.9548,-7.5707,-9.1006,-1.4514,-7.5600,-8.6800,-0.7000,-5.2000,-0.1000,-4.8100,180.8125,-13.8750,64.4375,-2.3300,-8.5800,4.1100,-18.7175,-47.4484,1130.9096,-13.8750,24.7648,1444.4208,42.4208
897,31.2082,APOGEE,1130.3297,-7.8453,-10.0420,0.0000,-8.2000,-9.4900,0.0200,-5.6300,-1.5200,-3.4400,178.3125,-13.1875,64.1250,-2.2400,-8.5800,4.1600,-19.3943,-47.4232,1129.9040,-13.1875,24.7648,1444.4208,42.4208
898,31.2440,APOGEE,1130.2672,-6.8647,-10.5520,0.3923,-5.9500,-8.4300,1.2500,-3.8500,0.1500,-2.9700,176.6875,-12.3750,63.7500,-2.1000,-8.5900,4.2200,-19.9679,-46.8350,1129.5032,-12.3750,24.7648,1444.4208,42.4208
899,31.2774,APOGEE,1129.2672,-4.9818,-8.9437,0.9022,-5.3500,-8.2100,1.1500,-3.5600,0.2400,-2.9200,174.8750,-11.0000,63.2500,-1.8700,-8.5900,4.3200,-19.1931,-46.6828,1128.7725,-11.0000,24.7648,1444.4208,42.4208
900,31.3125,APOGEE,1129.6422,-5.6094,-10.0028,0.3138,-5.3200,-8.5200,0.8900,-3.6500,0.0700,-3.5000,173.3750,-9.8125,62.8750,-1.5900,-8.6000,4.4200,-19.5515,-45.8292,1128.7120,-9.8125,24.7648,1444.4208,42.4208
901,31.3485,APOGEE,1128.9547,-4.9818,-9.3359,0.3530,-5.3200,-8.5200,0.8900,-3.5400,0.0900,-3.7800,171.8750,-7.8750,62.3125,-1.3400,-8.6000,4.5000,-19.2764,-45.3432,1128.2527,-7.8750,24.7648,1444.4208,42.4208
902,31.3809,APOGEE,1129.1422,-4.3149,-10.0028,2.2359,-4.4100,-8.5100,2.0100,-3.3400,0.0800,-2.5700,171.1250,-6.2500,61.8750,-1.0600,-8.6000,4.5800,-19.5834,-44.5811,1128.2658,-6.2500,24.7648,1444.4208,42.4208
903,31.4147,APOGEE,1127.1422,-3.6481,-8.9437,1.0983,-3.4300,-8.2400,2.4600,-2.6500,0.3500,-2.1900,170.3750,-4.5000,61.5625,-0.6700,-8.5900,4.6700,-19.0464,-44.9987,1126.9965,-4.5000,24.7648,1444.4208,42.4208
904,31.4507,APOGEE,1127.7047,-2.2359,-8.3160,1.8044,-2.3800,-7.7900,2.3400,-1.5900,1.0100,-2.4600,169.5000,-2.1875,61.1250,-0.3700,-8.5800,4.7300,-18.4530,-44.2290,1126.8417,-2.1875,24.7648,1444.4208,42.4208
905,31.4850,APOGEE,1127.4547,-1.6083,-8.1591,2.2359,-1.2200,-7.4500,2.5500,-1.1300,1.1000,-2.2200,169.0000,-0.4375,60.8125,-0.0800,-8.5600,4.7800,-18.1294,-43.5555,1126.6644,-0.4375,24.7648,1444.4208,42.4208
906,31.5182,APOGEE,1124.8922,-0.3923,-8.3945,2.6282,-0.7700,-7.0400,2.5900,-0.5900,1.8700,-1.9600,168.2500,1.6875,60.3125,0.2800,-8.5200,4.8400,-18.1517,-44.3452,1125.0091,1.6875,24.7648,1444.4208,42.4208
907,31.5532,APOGEE,1120.7671,-0.0785,-8.3945,2.4320,-0.2000,-8.0200,3.5600,-0.7600,0.4500,-1.3200,167.4375,3.1875,60.0000,0.5500,-8.4800,4.8800,-18.1605,-46.6060,1121.7562,3.1875,24.7648,1444.4208,42.4208
908,31.5890,APOGEE,1122.5171,0.5492,-8.7475,2.7459,0.7700,-8.0800,3.6900,-0.0200,0.3500,-1.2200,166.4375,-2042.9375,59.6250,0.8600,-8.4200,4.9300,-18.3813,-45.7475,1121.6172,-2042.9375,24.7648,1444.4208,42.4208
909,31.6223,APOGEE,1122.4546,2.0398,-9.6105,3.6088,1.4200,-7.3700,3.5900,0.3500,1.0100,-1.3700,165.9375,6.2500,59.3750,1.0700,-8.3800,4.9600,-18.9990,-44.9541,1121.5782,6.2500,24.7648,1444.4208,42.4208
910,31.6596,APOGEE,1121.4546,2.7459,-8.1984,2.7459,2.5500,-7.5300,3.5700,1.9300,0.1700,-1.3900,165.0000,7.5000,59.0000,1.2800,-8.3300,5.0000,-18.3624,-44.6585,1120.8782,7.5000,24.7648,1444.4208,42.4208
911,31.6951,APOGEE,1121.0796,3.3343,-8.4337,3.1774,3.5000,-8.1400,4.1400,2.1100,0.1500,-0.8800,164.1250,8.1250,58.7500,1.3900,-8.2900,5.0300,-18.2646,-44.1854,1120.4171,8.1250,24.7648,1444.4208,42.4208
912,31.7283,APOGEE,1122.3296,3.4912,-8.5514,3.9227,3.3300,-7.9300,4.0700,1.8800,0.3200,-0.9900,163.0625,8.5625,58.3125,1.4600,-8.2500,5.0900,-18.2998,-42.7679,1121.0770,8.5625,24.7648,1444.4208,42.4208
913,31.7643,APOGEE,1120.5796,3.8442,-8.8260,3.9227,3.0200,-7.6900,4.8500,1.5700,0.5200,-0.2700,161.6875,8.5000,57.9375,1.4500,-8.2200,5.1300,-18.4832,-42.7799,1120.1909,8.5000,24.7648,1444.4208,42.4208
914,31.7995,APOGEE,1120.3296,3.2558,-8.3945,4.3934,3.1300,-7.5300,5.0300,1.7200,0.6600,-0.1500,160.5000,8.2500,57.6250,1.3800,-8.1900,5.2100,-18.2865,-42.4071,1119.7190,8.2500,24.7648,1444.4208,42.4208
915,31.8328,APOGEE,1119.2046,4.0796,-8.8652,4.6680,3.9200,-7.7000,5.4100,2.5800,1.2700,-0.2300,158.9375,7.4375,57.1875,1.2700,-8.1700,5.2600,-18.5024,-42.4803,1118.8690,7.4375,24.7648,1444.4208,42.4208
916,31.8670,APOGEE,1119.3921,3.4519,-7.1392,4.6680,2.8800,-5.8600,4.9000,1.7800,2.2900,-0.4200,157.1250,6.4375,56.8125,1.0300,-8.1500,5.3500,-17.5180,-41.9052,1118.6581,6.4375,24.7648,1444.4208,42.4208
917,31.9031,APOGEE,1115.2045,4.2365,-7.4923,5.0210,4.0200,-7.2900,6.4200,1.6400,2.9000,-0.2600,155.0625,4.5625,56.2500,0.7800,-8.1300,5.4200,-17.3608,-43.7280,1115.9158,4.5625,24.7648,1444.4208,42.4208
918,31.9362,APOGEE,1116.3295,3.0204,-6.5116,5.7663,2.1300,-5.5900,6.3600,1.6300,2.5100,0.8700,153.3125,2.8750,55.8750,0.4900,-8.1100,5.4800,-16.6941,-43.1769,1115.6381,2.8750,24.7648,1444.4208,42.4208
919,31.9695,APOGEE,1116.7045,2.6674,-6.3155,5.4525,1.4000,-5.6300,6.8800,1.2500,2.4500,1.3300,150.5000,0.1250,55.4375,0.0200,-8.0700,5.5600,-16.3182,-42.2454,1115.7748,0.1250,24.7648,1444.4208,42.4208
920,32.0057,APOGEE,1117.8296,1.4122,-4.9426,5.6879,-0.3900,-3.6800,5.5000,1.2500,2.4500,1.3300,148.3125,-2.1875,55.0625,-0.3700,-8.0300,5.6000,-15.3259,-40.5949,1116.5043,-2.1875,24.7648,1444.4208,42.4208
921,32.0379,APOGEE,1116.3295,-1.4122,-5.2956,4.7856,-2.0700,-4.9200,6.5000,-1.2600,3.0500,0.8700,146.0625,-4.6875,54.7500,-0.8100,-7.9800,5.6300,-15.1654,-40.4173,1115.9075,-4.6875,24.7648,1444.4208,42.4208
922,32.0711,APOGEE,1114.7045,-3.4519,-5.9624,6.4724,-4.3200,-5.3600,7.3400,-3.0700,2.5500,1.6900,142.8125,-8.1875,54.3750,-1.4000,-7.8900,5.6500,-15.5163,-40.8416,1114.6500,-8.1875,24.7648,1444.4208,42.4208
923,32.1068,APOGEE,1111.3295,-4.4326,-7.2961,10.0812,-5.4800,-4.9700,8.4700,-3.6400,2.8400,2.8400,140.2500,-10.7500,54.1875,-1.8300,-7.8100,5.6200,-16.4749,-42.5511,1112.0128,-10.7500,24.7648,1444.4208,42.4208
924,32.1414,APOGEE,1111.3295,-5.9624,-6.1586,9.0221,-6.5300,-5.6700,9.6100,-4.2700,2.0600,4.0400,137.8750,-13.3125,54.2500,-2.3900,-7.7200,5.5400,-16.1377,-42.6263,1111.0348,-13.3125,24.7648,1444.4208,42.4208
925,32.1755,APOGEE,1114.7670,-5.8840,-6.3939,9.6105,-8.9400,-6.0700,9.1200,-6.1800,1.5800,3.6500,137.8750,-13.3125,54.2500,-2.7500,-7.6600,5.4600,-16.1537,-40.0364,1112.8482,-13.3125,24.7648,1444.4208,42.4208
926,32.2089,APOGEE,1110.5794,-9.5321,-6.5508,6.9823,-11.2000,-5.8100,7.6800,-8.1400,1.7900,2.3000,131.7500,-18.1250,54.6875,-3.1300,-7.5900,5.3500,-16.2576,-41.1272,1110.9205,-18.1250,24.7648,1444.4208,42.4208
927,32.2446,APOGEE,1110.5169,-12.0818,-6.8647,8.7868,-13.6100,-6.9900,10.2300,-10.3600,0.5700,4.9100,127.8750,-19.5625,54.8750,-3.1300,-7.5900,5.3500,-16.4910,-41.0497,1110.1203,-19.5625,24.7648,1444.4208,42.4208
928,32.2768,APOGEE,1109.2044,-12.7879,-6.1978,7.5315,-13.2700,-6.6300,9.8500,-9.9700,0.9300,4.5600,124.7500,-19.6250,55.0000,-3.3000,-7.5600,5.2900,-16.1681,-41.3310,1109.0511,-19.6250,24.7648,1444.4208,42.4208
929,32.3122,APOGEE,1106.8294,-11.9249,-6.9039,8.7475,-12.2800,-7.1400,9.4400,-9.1000,0.4500,4.1300,120.3125,-18.5000,55.0625,-3.1100,-7.6200,5.3200,-16.4813,-42.3673,1107.1056,-18.5000,24.7648,1444.4208,42.4208
930,32.3477,APOGEE,1104.4544,-8.4729,-5.8055,8.5906,-9.1400,-5.1300,4.9300,-6.2900,2.5500,-0.4300,116.5625,-16.8750,55.0625,-2.8500,-7.6900,5.3600,-15.9222,-43.6456,1104.8736,-16.8750,24.7648,1444.4208,42.4208
931,32.3808,APOGEE,1103.5793,-8.1984,-6.0801,5.5310,-7.4600,-4.9100,6.8500,-4.9400,2.8600,1.4400,112.8125,-14.8750,55.1250,-2.4000,-7.8000,5.4200,-15.8781,-44.0767,1103.5205,-14.8750,24.7648,1444.4208,42.4208
932,32.4171,APOGEE,1102.2668,-8.1984,-5.8055,7.0216,-10.0100,-5.5100,7.4400,-7.9700,2.3700,1.9800,107.5625,-11.9375,55.3125,-2.0300,-7.8900,5.4500,-15.6916,-44.4265,1102.1354,-11.9375,24.7648,1444.4208,42.4208
933,32.4526,APOGEE,1099.8293,-8.0022,-6.3547,7.6492,-8.1500,-6.0600,9.2500,-6.5000,1.9200,3.8100,103.6875,-9.6875,55.6875,-1.5300,-8.0200,5.4200,-15.9599,-45.4378,1100.0942,-9.6875,24.7648,1444.4208,42.4208
934,32.4862,APOGEE,1096.8917,-7.7276,-6.5508,8.7475,-7.0500,-5.7600,9.1200,-4.4000,3.0400,2.8800,99.2500,-7.1250,56.7500,-1.2100,-8.1400,5.3200,-16.1837,-46.9845,1097.5073,-7.1250,24.7648,1444.4208,42.4208
935,32.5212,APOGEE,1093.5792,-5.6879,-5.6094,6.3155,-5.4900,-5.4200,7.8400,-4.5200,2.8400,2.6600,96.3750,-5.6250,57.9375,-0.9000,-8.3100,5.1100,-15.6874,-48.9302,1094.4184,-5.6250,24.7648,1444.4208,42.4208
936,32.5577,APOGEE,1094.6417,-5.2564,-7.1392,8.0807,-4.9200,-6.1100,6.5100,-3.4500,3.3300,1.1400,93.0000,-4.2500,59.8125,-0.7300,-8.4500,4.9100,-16.4427,-48.2484,1093.8978,-4.2500,24.7648,1444.4208,42.4208
937,32.5932,APOGEE,1090.8291,-4.5895,-6.8647,5.6879,-4.2800,-6.0200,6.1800,-3.6800,2.5700,1.5000,90.8125,-3.5000,61.3750,-0.6000,-8.5900,4.6800,-16.5621,-49.6743,1091.3248,-3.5000,24.7648,1444.4208,42.4208
938,32.6269,APOGEE,1089.0166,-5.0602,-7.0608,5.2564,-4.5800,-5.5600,4.8800,-4.4500,2.9700,0.5500,88.0000,-2.6250,63.6875,-0.4500,-8.7800,4.3300,-16.7288,-50.6127,1089.2473,-2.6250,24.7648,1444.4208,42.4208
939,32.6629,APOGEE,1087.0791,-5.3740,-7.5707,4.6680,-4.8500,-6.1900,4.0600,-4.5000,2.7200,0.0000,85.3750,-1.8125,66.0625,-0.4500,-8.7800,4.3300,-17.1075,-51.4308,1087.2026,-1.8125,24.7648,1444.4208,42.4208
940,32.6989,APOGEE,1084.7041,-4.6287,-6.9039,2.3144,-4.7200,-6.1300,3.1000,323.0300,3.1300,-0.7600,83.5000,-1.0625,68.0000,-0.1900,-9.0900,3.6700,-16.8401,-52.4383,1084.9384,-1.0625,24.7648,1444.4208,42.4208
941,32.7323,APOGEE,1082.8290,-4.5111,-7.2569,1.7652,-5.4200,-7.6400,2.2400,-5.3600,1.5600,-1.1200,81.7500,-0.3125,69.9375,-0.0100,-9.2400,3.2500,-16.9561,-53.2120,1082.9578,-0.3125,24.7648,1444.4208,42.4208
942,32.7682,APOGEE,1078.7040,-3.7658,-6.2370,-0.4315,-3.6800,-5.5900,0.6300,-4.5500,3.2600,-2.6000,79.5625,0.8125,72.5000,0.1400,-9.3500,2.9400,-16.3704,-55.2462,1079.5642,0.8125,24.7648,1444.4208,42.4208
943,32.8035,APOGEE,1077.8914,-3.2950,-6.6293,-0.1961,-3.6200,-6.3000,0.1100,-4.5500,3.2600,-2.6000,78.0000,1.7500,74.4375,0.3000,-9.4400,2.6200,-16.3887,-55.6473,1077.7853,1.7500,24.7648,1444.4208,42.4208
944,32.8360,APOGEE,1077.5164,-3.1381,-7.1000,-1.4122,-3.5000,-6.5000,-0.5500,-3.9800,3.0000,-2.8600,76.0625,3.1250,76.8750,0.5300,-9.5300,2.2100,-16.6865,-55.2780,1076.9435,3.1250,24.7648,1444.4208,42.4208
945,32.8722,APOGEE,1075.8914,-4.1188,-7.1392,-1.7652,-4.1400,-6.6000,-1.4700,-4.8700,2.9800,-3.3900,74.6875,4.2500,78.6875,0.7200,-9.5800,1.9100,-16.8245,-55.2943,1075.5374,4.2500,24.7648,1444.4208,42.4208
946,32.9085,APOGEE,1075.0164,-3.8834,-8.3160,-1.8437,-3.9700,-7.2900,-1.6800,-4.9100,2.3200,-3.3100,73.1875,5.8750,80.9375,1.0000,-9.6300,1.5200,-17.6045,-54.9846,1074.4648,5.8750,24.7648,1444.4208,42.4208
947,32.9418,APOGEE,1072.5164,-2.3536,-7.8845,-2.9420,-2.4900,-7.4200,-2.3300,-3.7200,2.2200,-3.5700,72.0000,7.1875,82.6250,1.2300,-9.6400,1.2400,-17.6359,-55.6359,1072.5562,7.1875,24.7648,1444.4208,42.4208
